"","date","is_from_me"
"509","2018-12-21 06:25:44 UTC",0
"510","2018-12-21 06:26:41 UTC",1
"511","2018-12-21 06:27:40 UTC",0
"512","2018-12-21 06:27:57 UTC",1
"513","2018-12-21 06:33:22 UTC",0
"514","2018-12-21 06:34:13 UTC",1
"515","2018-12-21 06:41:50 UTC",0
"516","2018-12-21 06:42:50 UTC",1
"517","2018-12-21 06:43:11 UTC",0
"518","2018-12-21 06:43:21 UTC",0
"519","2018-12-21 06:44:17 UTC",1
"520","2018-12-21 06:44:25 UTC",1
"521","2018-12-22 00:19:00 UTC",1
"522","2018-12-22 02:07:31 UTC",1
"523","2018-12-22 02:11:37 UTC",0
"524","2018-12-22 02:12:27 UTC",1
"525","2018-12-22 02:25:18 UTC",0
"526","2018-12-22 02:25:37 UTC",1
"527","2018-12-22 02:25:50 UTC",1
"528","2018-12-22 02:28:26 UTC",0
"529","2018-12-22 16:09:48 UTC",1
"530","2018-12-22 16:12:29 UTC",1
"531","2018-12-22 17:03:09 UTC",1
"532","2018-12-22 21:21:10 UTC",0
"533","2018-12-22 21:23:19 UTC",1
"534","2018-12-22 22:39:03 UTC",0
"535","2018-12-22 22:39:23 UTC",1
"536","2018-12-22 23:45:33 UTC",1
"537","2018-12-23 00:27:09 UTC",0
"538","2018-12-23 00:27:18 UTC",1
"539","2018-12-23 00:28:04 UTC",0
"540","2018-12-23 00:28:15 UTC",1
"541","2018-12-23 01:06:25 UTC",0
"542","2018-12-23 01:10:29 UTC",1
"543","2018-12-23 04:42:57 UTC",1
"544","2018-12-23 04:47:07 UTC",0
"545","2018-12-23 04:47:43 UTC",1
"546","2018-12-23 04:48:18 UTC",0
"547","2018-12-23 04:48:58 UTC",1
"548","2018-12-23 04:49:20 UTC",0
"549","2018-12-23 04:49:50 UTC",1
"550","2018-12-23 04:52:23 UTC",0
"551","2018-12-23 04:52:45 UTC",1
"552","2018-12-23 05:12:34 UTC",1
"553","2018-12-23 06:14:43 UTC",0
"554","2018-12-23 06:14:44 UTC",0
"555","2018-12-23 06:15:14 UTC",1
"556","2018-12-23 06:16:32 UTC",0
"557","2018-12-23 06:17:20 UTC",1
"558","2018-12-23 06:22:50 UTC",0
"559","2018-12-23 06:23:27 UTC",1
"560","2018-12-23 06:33:06 UTC",0
"561","2018-12-23 06:34:20 UTC",1
"562","2018-12-23 06:34:27 UTC",1
"563","2018-12-23 06:50:51 UTC",0
"564","2018-12-23 06:50:57 UTC",0
"565","2018-12-23 06:51:44 UTC",0
"566","2018-12-23 06:55:15 UTC",1
"567","2018-12-23 06:55:59 UTC",0
"568","2018-12-23 06:56:47 UTC",1
"569","2018-12-23 07:24:22 UTC",1
"570","2018-12-23 07:24:38 UTC",0
"571","2018-12-23 07:25:28 UTC",1
"572","2018-12-23 07:30:47 UTC",0
"573","2018-12-23 07:31:31 UTC",1
"574","2018-12-23 16:33:18 UTC",1
"575","2018-12-23 17:25:52 UTC",1
"576","2018-12-23 20:17:01 UTC",0
"577","2018-12-23 20:17:28 UTC",1
"578","2018-12-23 20:21:19 UTC",1
"579","2018-12-23 20:21:33 UTC",1
"580","2018-12-23 20:21:37 UTC",1
"581","2018-12-23 20:32:17 UTC",0
"582","2018-12-23 20:54:33 UTC",1
"583","2018-12-23 20:55:28 UTC",1
"584","2018-12-23 20:55:44 UTC",1
"585","2018-12-23 20:59:48 UTC",1
"586","2018-12-23 22:04:47 UTC",0
"587","2018-12-23 22:04:54 UTC",0
"588","2018-12-23 23:25:38 UTC",1
"589","2018-12-23 23:50:57 UTC",0
"590","2018-12-23 23:52:03 UTC",1
"591","2018-12-23 23:55:20 UTC",0
"592","2018-12-24 00:15:17 UTC",1
"593","2018-12-24 00:15:59 UTC",1
"594","2018-12-24 03:20:44 UTC",0
"595","2018-12-24 03:21:24 UTC",1
"596","2018-12-24 04:19:01 UTC",0
"597","2018-12-24 04:20:10 UTC",1
"598","2018-12-24 04:20:25 UTC",1
"599","2018-12-24 04:26:54 UTC",0
"600","2018-12-24 04:27:26 UTC",1
"601","2018-12-24 04:56:16 UTC",0
"602","2018-12-24 04:56:47 UTC",1
"603","2018-12-24 17:26:31 UTC",1
"604","2018-12-24 18:31:41 UTC",0
"605","2018-12-24 18:32:24 UTC",1
"606","2018-12-24 18:34:10 UTC",1
"607","2018-12-24 19:23:08 UTC",0
"608","2018-12-24 19:23:18 UTC",0
"609","2018-12-24 19:23:36 UTC",1
