"","date","is_from_me"
"534",2018-12-22 22:39:03,0
"535",2018-12-22 22:39:23,1
"536",2018-12-22 23:45:33,1
"537",2018-12-23 00:27:09,0
"538",2018-12-23 00:27:18,1
"539",2018-12-23 00:28:04,0
"540",2018-12-23 00:28:15,1
"541",2018-12-23 01:06:25,0
"542",2018-12-23 01:10:29,1
"543",2018-12-23 04:42:57,1
"544",2018-12-23 04:47:07,0
"545",2018-12-23 04:47:43,1
"546",2018-12-23 04:48:18,0
"547",2018-12-23 04:48:58,1
"548",2018-12-23 04:49:20,0
"549",2018-12-23 04:49:50,1
"550",2018-12-23 04:52:23,0
"551",2018-12-23 04:52:45,1
"552",2018-12-23 05:12:34,1
"553",2018-12-23 06:14:43,0
"554",2018-12-23 06:14:44,0
"555",2018-12-23 06:15:14,1
"556",2018-12-23 06:16:32,0
"557",2018-12-23 06:17:20,1
"558",2018-12-23 06:22:50,0
"559",2018-12-23 06:23:27,1
"560",2018-12-23 06:33:06,0
"561",2018-12-23 06:34:20,1
"562",2018-12-23 06:34:27,1
"563",2018-12-23 06:50:51,0
"564",2018-12-23 06:50:57,0
"565",2018-12-23 06:51:44,0
"566",2018-12-23 06:55:15,1
"567",2018-12-23 06:55:59,0
"568",2018-12-23 06:56:47,1
"569",2018-12-23 07:24:22,1
"570",2018-12-23 07:24:38,0
"571",2018-12-23 07:25:28,1
"572",2018-12-23 07:30:47,0
"573",2018-12-23 07:31:31,1
"574",2018-12-23 16:33:18,1
"575",2018-12-23 17:25:52,1
"576",2018-12-23 20:17:01,0
"577",2018-12-23 20:17:28,1
"578",2018-12-23 20:21:19,1
"579",2018-12-23 20:21:33,1
"580",2018-12-23 20:21:37,1
"581",2018-12-23 20:32:17,0
"582",2018-12-23 20:54:33,1
"583",2018-12-23 20:55:28,1
"584",2018-12-23 20:55:44,1
"585",2018-12-23 20:59:48,1
"586",2018-12-23 22:04:47,0
"587",2018-12-23 22:04:54,0
"588",2018-12-23 23:25:38,1
"589",2018-12-23 23:50:57,0
"590",2018-12-23 23:52:03,1
"591",2018-12-23 23:55:20,0
"592",2018-12-24 00:15:17,1
"593",2018-12-24 00:15:59,1
"594",2018-12-24 03:20:44,0
"595",2018-12-24 03:21:24,1
"596",2018-12-24 04:19:01,0
"597",2018-12-24 04:20:10,1
"598",2018-12-24 04:20:25,1
"599",2018-12-24 04:26:54,0
"600",2018-12-24 04:27:26,1
"601",2018-12-24 04:56:16,0
"602",2018-12-24 04:56:47,1
"603",2018-12-24 17:26:31,1
"604",2018-12-24 18:31:41,0
"605",2018-12-24 18:32:24,1
"606",2018-12-24 18:34:10,1
"607",2018-12-24 19:23:08,0
"608",2018-12-24 19:23:18,0
"609",2018-12-24 19:23:36,1
"610",2018-12-24 19:23:58,0
"611",2018-12-24 19:24:38,1
"612",2018-12-24 19:26:48,0
"613",2018-12-24 19:26:49,0
"614",2018-12-24 19:28:11,1
"615",2018-12-24 23:03:41,0
"616",2018-12-24 23:04:18,1
"617",2018-12-24 23:04:38,1
"618",2018-12-24 23:05:18,0
"619",2018-12-24 23:05:33,1
"620",2018-12-25 05:35:57,0
"621",2018-12-25 05:36:11,1
"622",2018-12-25 05:43:22,0
"623",2018-12-25 05:57:54,1
"624",2018-12-25 05:59:43,0
"625",2018-12-25 06:00:11,1
"626",2018-12-25 06:04:53,0
"627",2018-12-25 06:05:14,1
"628",2018-12-25 06:06:18,1
"629",2018-12-25 06:06:33,1
"630",2018-12-25 06:14:38,0
"631",2018-12-25 06:14:41,0
"632",2018-12-25 06:15:06,1
"633",2018-12-25 06:20:35,0
"634",2018-12-25 06:20:54,1
"635",2018-12-25 06:21:18,0
"636",2018-12-25 06:21:38,1
"637",2018-12-25 06:25:47,0
"638",2018-12-25 06:26:38,1
"639",2018-12-25 06:33:52,0
"640",2018-12-25 08:59:58,1
"641",2018-12-25 09:12:21,0
"642",2018-12-25 09:14:14,1
"643",2018-12-25 09:55:22,0
"644",2018-12-25 09:56:25,1
"645",2018-12-25 09:58:56,1
"646",2018-12-25 10:03:22,0
"647",2018-12-25 10:03:32,1
"648",2018-12-25 10:03:37,1
"649",2018-12-25 10:17:27,0
"650",2018-12-25 17:45:00,1
"651",2018-12-25 19:45:54,0
"652",2018-12-25 19:46:13,1
"653",2018-12-25 20:32:11,0
"654",2018-12-25 20:33:21,1
"655",2018-12-25 20:36:27,0
"656",2018-12-25 20:36:48,1
"657",2018-12-25 20:43:22,0
"658",2018-12-25 20:43:54,1
"659",2018-12-25 20:47:20,0
"660",2018-12-25 20:48:01,1
"661",2018-12-25 20:48:13,1
"662",2018-12-25 20:52:18,0
"663",2018-12-25 20:52:47,1
"664",2018-12-25 21:22:24,0
"665",2018-12-25 21:23:13,1
"666",2018-12-25 21:23:59,0
"667",2018-12-25 21:24:25,1
"668",2018-12-25 21:25:48,0
"669",2018-12-25 21:26:35,1
"670",2018-12-25 21:29:02,0
"671",2018-12-25 21:29:31,1
"672",2018-12-25 21:47:29,0
"673",2018-12-25 21:58:28,1
"674",2018-12-25 22:10:27,1
"675",2018-12-25 22:10:56,0
"676",2018-12-25 22:11:19,1
"677",2018-12-26 06:03:21,1
"678",2018-12-26 06:04:08,0
"679",2018-12-26 06:05:06,1
"680",2018-12-26 06:05:54,1
"681",2018-12-26 06:09:16,0
"682",2018-12-26 06:11:15,1
"683",2018-12-26 06:11:22,1
"684",2018-12-26 06:27:02,0
"685",2018-12-26 06:27:05,0
"686",2018-12-26 06:27:11,0
"687",2018-12-26 06:27:54,1
"688",2018-12-26 16:31:17,1
"689",2018-12-26 17:10:43,1
"690",2018-12-26 17:29:11,0
"691",2018-12-26 17:29:56,1
"692",2018-12-26 19:59:57,0
"693",2018-12-26 20:02:49,1
"694",2018-12-26 20:03:08,1
"695",2018-12-26 20:25:11,0
"696",2018-12-26 20:25:14,0
"697",2018-12-26 20:26:01,1
"698",2018-12-26 20:31:52,0
"699",2018-12-26 20:32:08,0
"700",2018-12-26 20:32:44,1
"701",2018-12-26 20:34:00,1
"702",2018-12-26 20:34:10,1
"703",2018-12-26 20:48:55,1
"704",2018-12-26 23:14:19,1
"705",2018-12-27 02:22:58,0
"706",2018-12-27 02:23:13,0
"707",2018-12-27 02:24:20,1
"708",2018-12-27 02:25:56,1
"709",2018-12-27 02:26:09,1
"710",2018-12-27 02:26:27,1
"711",2018-12-27 02:27:12,0
"712",2018-12-27 02:27:49,1
"713",2018-12-27 04:54:14,1
"714",2018-12-27 04:55:45,0
"715",2018-12-27 05:31:15,1
"716",2018-12-27 07:06:05,1
"717",2018-12-27 07:06:06,1
"718",2018-12-27 17:21:40,1
"719",2018-12-27 20:08:32,0
"720",2018-12-27 20:09:35,1
"721",2018-12-27 20:18:22,0
"722",2018-12-27 20:18:58,1
"723",2018-12-27 20:32:23,1
"724",2018-12-27 20:38:59,0
"725",2018-12-27 20:40:51,1
"726",2018-12-27 20:41:44,1
"727",2018-12-27 20:42:09,0
"728",2018-12-27 20:42:48,1
"729",2018-12-27 21:22:16,1
"730",2018-12-27 21:58:43,0
"731",2018-12-27 21:59:26,1
"732",2018-12-27 22:52:29,1
"733",2018-12-27 23:03:17,0
"734",2018-12-27 23:04:03,1
"735",2018-12-27 23:45:07,1
"736",2018-12-28 00:04:02,1
"737",2018-12-28 00:31:51,0
"738",2018-12-28 00:32:57,1
"739",2018-12-28 00:34:11,0
"740",2018-12-28 00:34:38,1
"741",2018-12-28 00:47:16,1
"742",2018-12-28 00:49:58,0
"743",2018-12-28 00:50:10,0
"744",2018-12-28 00:52:03,1
"745",2018-12-28 00:55:00,0
"746",2018-12-28 00:57:23,1
"747",2018-12-28 01:53:42,1
"748",2018-12-28 01:53:57,1
"749",2018-12-28 02:03:34,0
"750",2018-12-28 02:04:10,1
"751",2018-12-28 05:14:23,0
"752",2018-12-28 05:15:45,1
"753",2018-12-28 05:16:02,1
"754",2018-12-28 05:20:34,0
"755",2018-12-28 05:21:12,1
"756",2018-12-28 05:21:39,0
"757",2018-12-28 05:22:30,1
"758",2018-12-28 05:22:46,1
"759",2018-12-28 05:27:46,0
"760",2018-12-28 05:51:06,0
"761",2018-12-28 05:51:19,0
"762",2018-12-28 05:51:20,1
"763",2018-12-28 05:51:54,1
"764",2018-12-28 05:52:21,1
"765",2018-12-28 05:57:44,0
"766",2018-12-28 05:58:38,1
"767",2018-12-28 05:59:57,0
"768",2018-12-28 06:00:27,1
"769",2018-12-28 06:40:02,0
"770",2018-12-28 06:41:35,1
"771",2018-12-28 06:42:55,1
"772",2018-12-28 06:45:39,1
"773",2018-12-28 06:45:41,1
"774",2018-12-28 06:51:31,0
"775",2018-12-28 06:51:41,0
"776",2018-12-28 06:51:47,0
